cus_id,cus_name,cus_phone,cus_email,type_id,type_name,type_desc,loc_id,loc_x,loc_y,region_name
2311,Esther Nederveen,+99959303821,esther.nederveen@example.com,1,PERSON,Some description for person type,2311,12.77,45.26,Krk
2312,Vreni Mikosch,+999652790177,vreni.mikosch@example.com,1,PERSON,Some description for person type,2312,12.80,45.16,Vrh
2313,Andre Arun,+999303934080,andre.arun@example.com,1,PERSON,Some description for person type,2313,12.77,45.12,Vrh
2314,Anton Oudejans,+999213058064,anton.oudejans@example.com,1,PERSON,Some description for person type,2314,12.79,45.17,Vrh
2315,Michele Sierhuis,+99921973004,michele.sierhuis@example.com,1,PERSON,Some description for person type,2315,12.75,45.23,Krk
2316,Jim Giesen,+999516754326,jim.giesen@example.com,1,PERSON,Some description for person type,2316,12.74,45.25,Krk
2317,Ellen Kan,+999845599303,ellen.kan@example.com,1,PERSON,Some description for person type,2317,13.00,45.23,Njivice
2318,Kendra Carlson,+999399896563,kendra.carlson@example.com,1,PERSON,Some description for person type,2318,13.03,45.24,Vrbnik
2319,Tamara Thijs,+999902105511,tamara.thijs@example.com,1,PERSON,Some description for person type,2319,12.77,45.20,Baška
2320,Jeffery Chen,+999655649555,jeffery.chen@example.com,1,PERSON,Some description for person type,2320,12.98,45.24,Njivice
2321,Joy Martin,+999232356104,joy.martin@example.com,1,PERSON,Some description for person type,2321,12.98,45.26,Omišalj
2322,Friede Weiss,+999285402411,friede.weiss@example.com,1,PERSON,Some description for person type,2322,12.99,45.22,Njivice
2323,Omar Raje,+999599917072,omar.raje@example.com,1,PERSON,Some description for person type,2323,12.73,45.24,Krk
2324,Yasar Lekkerkerker,+99955903049,yasar.lekkerkerker@example.com,1,PERSON,Some description for person type,2324,12.77,45.19,Kornić
2325,Katrina Omanette,+999172274046,katrina.omanette@example.com,1,PERSON,Some description for person type,2325,12.75,45.25,Krk
2326,Diana Ramos,+999492402336,diana.ramos@example.com,1,PERSON,Some description for person type,2326,12.77,45.25,Krk
2327,Eugene Liu,+999902913098,eugene.liu@example.com,1,PERSON,Some description for person type,2327,13.01,45.27,Vrbnik
2328,Niels Broekhuizen,+999124831081,niels.broekhuizen@example.com,1,PERSON,Some description for person type,2328,12.98,45.23,Njivice
2329,Wendy Gutierrez,+999849330863,wendy.gutierrez@example.com,1,PERSON,Some description for person type,2329,12.96,45.11,Malinska
2330,Sibylle Kappis,+99928002265,sibylle.kappis@example.com,1,PERSON,Some description for person type,2330,12.77,45.23,Krk
2331,Ermentraud Strojek,+999500956500,ermentraud.strojek@example.com,1,PERSON,Some description for person type,2331,12.77,45.18,Baška
2332,Cynthia Beraki,+999944144070,cynthia.beraki@example.com,1,PERSON,Some description for person type,2332,12.95,45.12,Malinska
2333,Alisha Luo,+99939680044,alisha.luo@example.com,1,PERSON,Some description for person type,2333,12.82,45.23,Baška
2334,Fernando Mitchell,+999175553380,fernando.mitchell@example.com,1,PERSON,Some description for person type,2334,13.00,45.21,Njivice
2335,Rohesia Missner,+999262209656,rohesia.missner@example.com,1,PERSON,Some description for person type,2335,12.77,45.22,Krk
2336,Sandra Kessel,+999174312172,sandra.kessel@example.com,1,PERSON,Some description for person type,2336,12.80,45.12,Vrh
2337,Helma Neuer,+999590186140,helma.neuer@example.com,1,PERSON,Some description for person type,2337,12.99,45.24,Njivice
2338,Sharon Langenberg,+999399333080,sharon.langenberg@example.com,1,PERSON,Some description for person type,2338,12.82,45.15,Vrh
2339,Waltraud Chowanetz,+999328040924,waltraud.chowanetz@example.com,1,PERSON,Some description for person type,2339,12.73,45.24,Krk
2340,Alexandra Ven,+99930708775,alexandra.ven@example.com,1,PERSON,Some description for person type,2340,12.72,45.21,Krk
2341,Marlis Johanns,+999683114283,marlis.johanns@example.com,1,PERSON,Some description for person type,2341,13.05,45.09,Punat
2342,Christy Chander,+999587751366,christy.chander@example.com,1,PERSON,Some description for person type,2342,13.03,45.21,Njivice
2343,Kelli Deng,+999217615872,kelli.deng@example.com,1,PERSON,Some description for person type,2343,12.76,45.25,Krk
2344,Alejandro Chen,+999461822427,alejandro.chen@example.com,1,PERSON,Some description for person type,2344,12.98,45.24,Njivice
2345,Austin Diaz,+999359028901,austin.diaz@example.com,1,PERSON,Some description for person type,2345,12.74,45.26,Krk
2346,Minna Grabmann,+999829157558,minna.grabmann@example.com,1,PERSON,Some description for person type,2346,12.77,45.22,Krk
2347,Emily Kevenaar,+999433429106,emily.kevenaar@example.com,1,PERSON,Some description for person type,2347,13.01,45.26,Njivice
2348,Annelien Gollert,+999714793392,annelien.gollert@example.com,1,PERSON,Some description for person type,2348,12.95,45.13,Malinska
2349,Wigburg Stadler,+999165030373,wigburg.stadler@example.com,1,PERSON,Some description for person type,2349,12.77,45.22,Krk
2350,Wilhelmine Zoll,+999920691152,wilhelmine.zoll@example.com,1,PERSON,Some description for person type,2350,12.79,45.19,Baška
2351,Ingrid Natris,+999921180508,ingrid.natris@example.com,1,PERSON,Some description for person type,2351,12.76,45.22,Krk
2352,Heidi Bachmeier,+999245310562,heidi.bachmeier@example.com,1,PERSON,Some description for person type,2352,12.77,45.24,Krk
2353,Lacey Lin,+99947390322,lacey.lin@example.com,1,PERSON,Some description for person type,2353,12.76,45.23,Kornić
2354,Ingrid Koulil,+999645115372,ingrid.koulil@example.com,1,PERSON,Some description for person type,2354,12.72,45.23,Krk
2355,Gundula Harms,+999109120216,gundula.harms@example.com,1,PERSON,Some description for person type,2355,13.03,45.22,Njivice
2356,Bert Harridat,+999517293941,bert.harridat@example.com,1,PERSON,Some description for person type,2356,13.01,45.24,Njivice
2357,Roger Hofland,+999854791830,roger.hofland@example.com,1,PERSON,Some description for person type,2357,12.76,45.21,Krk
2358,Elfi Stodieck,+999263982731,elfi.stodieck@example.com,1,PERSON,Some description for person type,2358,13.05,45.12,Punat
2359,Gabriele Utta,+999547798160,gabriele.utta@example.com,1,PERSON,Some description for person type,2359,12.77,45.23,Krk
2360,Katrine Gehring,+999868960885,katrine.gehring@example.com,1,PERSON,Some description for person type,2360,12.92,45.14,Malinska
2361,Belinda Kreuzinger,+99991072847,belinda.kreuzinger@example.com,1,PERSON,Some description for person type,2361,12.74,45.23,Krk
2362,Sharon Philippens,+9999803323,sharon.philippens@example.com,1,PERSON,Some description for person type,2362,12.99,45.21,Njivice
2363,Taylor Arentsen,+999280203557,taylor.arentsen@example.com,1,PERSON,Some description for person type,2363,12.77,45.21,Krk
2364,Tiny Duell,+999272749915,tiny.duell@example.com,1,PERSON,Some description for person type,2364,12.81,45.18,Baška
2365,Hadwigis Karrenberg,+999812844997,hadwigis.karrenberg@example.com,1,PERSON,Some description for person type,2365,12.81,45.21,Baška
2366,Candice Chaudron,+99964876890,candice.chaudron@example.com,1,PERSON,Some description for person type,2366,12.74,45.21,Krk
2367,Patrick Hertog,+99932332957,patrick.hertog@example.com,1,PERSON,Some description for person type,2367,12.78,45.15,Vrh
2368,Tabitha Romero,+999805002767,tabitha.romero@example.com,1,PERSON,Some description for person type,2368,12.73,45.26,Krk
2369,Franziska Buehlbecker,+999504499689,franziska.buehlbecker@example.com,1,PERSON,Some description for person type,2369,13.03,45.26,Omišalj
2370,Agnes Toornvliet,+999420638479,agnes.toornvliet@example.com,1,PERSON,Some description for person type,2370,12.72,45.25,Krk
2371,Leslie Ortega,+999401498630,leslie.ortega@example.com,1,PERSON,Some description for person type,2371,12.77,45.21,Krk
2372,Marianne Hoek,+999224434301,marianne.hoek@example.com,1,PERSON,Some description for person type,2372,12.76,45.26,Krk
2373,Kim Boena,+999869732408,kim.boena@example.com,1,PERSON,Some description for person type,2373,12.73,45.26,Krk
2374,Odilia Frantz,+999444901469,odilia.frantz@example.com,1,PERSON,Some description for person type,2374,13.04,45.24,Vrbnik
2375,Swanhilde Kiess,+999484522663,swanhilde.kiess@example.com,1,PERSON,Some description for person type,2375,12.82,45.19,Baška
2376,Conrad Mayr,+999554724026,conrad.mayr@example.com,1,PERSON,Some description for person type,2376,12.94,45.11,Malinska
2377,shaima Hartman,+999960555406,shaima.hartman@example.com,1,PERSON,Some description for person type,2377,12.97,45.10,Malinska
2378,Gretel Utz,+999960673023,gretel.utz@example.com,1,PERSON,Some description for person type,2378,12.72,45.26,Krk
2379,Hannie Hofman,+999443102925,hannie.hofman@example.com,1,PERSON,Some description for person type,2379,13.02,45.21,Njivice
2380,Mary Foster,+999236102252,mary.foster@example.com,1,PERSON,Some description for person type,2380,12.79,45.15,Vrh
2381,Colleen Willems,+999283868142,colleen.willems@example.com,1,PERSON,Some description for person type,2381,13.01,45.11,Punat
2382,marian Wildt,+999318666976,marian.wildt@example.com,1,PERSON,Some description for person type,2382,12.77,45.19,Baška
2383,Edzard Zapp,+999137448163,edzard.zapp@example.com,1,PERSON,Some description for person type,2383,12.96,45.14,Malinska
2384,Regina Houten,+999673948361,regina.houten@example.com,1,PERSON,Some description for person type,2384,13.02,45.26,Njivice
2385,Katharina Hassinger,+999482724897,katharina.hassinger@example.com,1,PERSON,Some description for person type,2385,13.03,45.09,Punat
2386,Tamara Claassen,+999820799819,tamara.claassen@example.com,1,PERSON,Some description for person type,2386,12.99,45.24,Njivice
2387,Rosa Verschoor,+999385976709,rosa.verschoor@example.com,1,PERSON,Some description for person type,2387,12.77,45.22,Krk
2388,Katrin Wilms,+999821774760,katrin.wilms@example.com,1,PERSON,Some description for person type,2388,12.78,45.23,Baška
2389,Reimer Rogner,+999786121787,reimer.rogner@example.com,1,PERSON,Some description for person type,2389,12.98,45.28,Omišalj
2390,Diddo Laux,+999943698353,diddo.laux@example.com,1,PERSON,Some description for person type,2390,12.78,45.23,Baška
2391,Benedikta Thumbeck,+999661252746,benedikta.thumbeck@example.com,1,PERSON,Some description for person type,2391,12.75,45.23,Krk
2392,Carl She,+999165567527,carl.she@example.com,1,PERSON,Some description for person type,2392,13.02,45.23,Njivice
2393,Gerdi Kreutz,+999217122035,gerdi.kreutz@example.com,1,PERSON,Some description for person type,2393,12.73,45.25,Krk
2394,Ermtrud Bloedorn,+999971923302,ermtrud.bloedorn@example.com,1,PERSON,Some description for person type,2394,12.72,45.19,Kornić
2395,ayse Vleugels,+99933061234,ayse.vleugels@example.com,1,PERSON,Some description for person type,2395,13.05,45.26,Vrbnik
2396,Nicolas Kumar,+9994847973,nicolas.kumar@example.com,1,PERSON,Some description for person type,2396,13.06,45.12,Punat
2397,Jessica Gonzales,+999244199499,jessica.gonzales@example.com,1,PERSON,Some description for person type,2397,12.77,45.26,Krk
2398,Alida Waterfort,+999686787572,alida.waterfort@example.com,1,PERSON,Some description for person type,2398,12.77,45.23,Baška
2399,Tanya Alonso,+999157413967,tanya.alonso@example.com,1,PERSON,Some description for person type,2399,12.82,45.15,Vrh
2400,Theresia Kratsch,+999421219533,theresia.kratsch@example.com,1,PERSON,Some description for person type,2400,12.94,45.11,Malinska
2401,J Verloop,+999719050715,j.verloop@example.com,1,PERSON,Some description for person type,2401,13.01,45.22,Njivice
2402,Melody Harrison,+999826342404,melody.harrison@example.com,1,PERSON,Some description for person type,2402,12.77,45.18,Baška
2403,Bianca Prinsen,+999250996574,bianca.prinsen@example.com,1,PERSON,Some description for person type,2403,12.77,45.25,Krk
2404,Mieke Meeuwsen,+999875057175,mieke.meeuwsen@example.com,1,PERSON,Some description for person type,2404,12.99,45.25,Njivice
2405,Russell Tang,+999544965784,russell.tang@example.com,1,PERSON,Some description for person type,2405,13.02,45.26,Njivice
2406,Sommer Marzluff,+999180278815,sommer.marzluff@example.com,1,PERSON,Some description for person type,2406,13.02,45.26,Njivice
2407,Ivonette Neumeister,+999493722360,ivonette.neumeister@example.com,1,PERSON,Some description for person type,2407,13.05,45.29,Vrbnik
2408,Isabella Foster,+99914678223,isabella.foster@example.com,1,PERSON,Some description for person type,2408,12.75,45.24,Krk
2409,Ottilia Dirlewanger,+999430539824,ottilia.dirlewanger@example.com,1,PERSON,Some description for person type,2409,12.81,45.19,Baška
2410,Arthur Carlson,+999652315540,arthur.carlson@example.com,1,PERSON,Some description for person type,2410,12.80,45.18,Baška
2411,Attila Theuns,+999359010871,attila.theuns@example.com,1,PERSON,Some description for person type,2411,12.77,45.23,Krk
2412,Kara Shen,+999999567658,kara.shen@example.com,1,PERSON,Some description for person type,2412,12.76,45.22,Krk
2413,Richard Martinez,+999225608455,richard.martinez@example.com,1,PERSON,Some description for person type,2413,12.76,45.23,Krk
2414,Brenda Suri,+99943980984,brenda.suri@example.com,1,PERSON,Some description for person type,2414,12.98,45.21,Njivice
2415,Kristine Suarez,+9994119916,kristine.suarez@example.com,1,PERSON,Some description for person type,2415,12.77,45.21,Krk
2416,Sofie Portsteffen,+999450201111,sofie.portsteffen@example.com,1,PERSON,Some description for person type,2416,12.79,45.20,Baška
2417,Gabriele Wuerdemann,+999946026287,gabriele.wuerdemann@example.com,1,PERSON,Some description for person type,2417,12.79,45.19,Baška
2418,Kelli Zhao,+99973392290,kelli.zhao@example.com,1,PERSON,Some description for person type,2418,12.74,45.26,Krk
2419,Whitney Eindhoven,+999859160800,whitney.eindhoven@example.com,1,PERSON,Some description for person type,2419,12.72,45.21,Krk
2420,Klaasje Marchena,+999754461199,klaasje.marchena@example.com,1,PERSON,Some description for person type,2420,12.92,45.11,Malinska
2421,marie-janne Gerwen,+999702781785,marie-janne.gerwen@example.com,1,PERSON,Some description for person type,2421,13.06,45.24,Vrbnik
2422,Isabel Bradley,+999472131797,isabel.bradley@example.com,1,PERSON,Some description for person type,2422,12.73,45.22,Krk
2423,Isabella Washington,+999806178863,isabella.washington@example.com,1,PERSON,Some description for person type,2423,12.74,45.23,Krk
2424,Aad Bakker - van Wijngaarde,+999555349742,aad.bakker.-.van.wijngaarde@example.com,1,PERSON,Some description for person type,2424,12.77,45.12,Vrh
2425,Kara Mulder,+999446651525,kara.mulder@example.com,1,PERSON,Some description for person type,2425,13.03,45.23,Njivice
2426,Kristine Munoz,+999854776655,kristine.munoz@example.com,1,PERSON,Some description for person type,2426,12.77,45.22,Krk
2427,Mine von Montaton,+999566685578,mine.von.montaton@example.com,1,PERSON,Some description for person type,2427,12.76,45.25,Krk
2428,Lili Casper,+999802897082,lili.casper@example.com,1,PERSON,Some description for person type,2428,13.02,45.22,Njivice
2429,Kevin Simmons,+999473313656,kevin.simmons@example.com,1,PERSON,Some description for person type,2429,12.78,45.21,Baška
2430,Theresa Remmerde,+999740303240,theresa.remmerde@example.com,1,PERSON,Some description for person type,2430,12.73,45.23,Krk
2431,Tiffany Veen,+999691786646,tiffany.veen@example.com,1,PERSON,Some description for person type,2431,12.92,45.14,Malinska
2432,Jessica Coleman,+999376474242,jessica.coleman@example.com,1,PERSON,Some description for person type,2432,12.82,45.19,Baška
2433,RADIA Meyer,+999710056251,radia.meyer@example.com,1,PERSON,Some description for person type,2433,12.76,45.23,Krk
2434,Troy Patel,+999233697334,troy.patel@example.com,1,PERSON,Some description for person type,2434,12.77,45.18,Baška
2435,LEON Jeensma,+999755831500,leon.jeensma@example.com,1,PERSON,Some description for person type,2435,12.72,45.26,Krk
2436,Claartje Greten,+999247422760,claartje.greten@example.com,1,PERSON,Some description for person type,2436,12.77,45.23,Krk
2437,Esther Augustinus,+999713956709,esther.augustinus@example.com,1,PERSON,Some description for person type,2437,12.76,45.25,Krk
2438,Joe Gomez,+999568290273,joe.gomez@example.com,1,PERSON,Some description for person type,2438,12.81,45.20,Baška
